model,distribution,omega,alpha,beta,gamma,nu,forecast_variance,converged,optimizer_message,stationary,positive_constraints,persistence,log_likelihood,AIC,BIC,date,ticker,model_name,train_observations
EGARCH,normal,-0.17609190503625405,0.03595747459694806,0.978371964489414,-0.10446899256578156,,0.0002908736503892306,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.978371964489414,2026.8414504845377,-4045.6829009690755,-4027.170735464357,2024-08-20,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.04536708443337692,0.012375500301047067,0.9944713725031046,-0.06256877696637299,8.864022110688452,0.00023504114991977664,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9944713725031046,2037.5040505328848,-4065.0081010657696,-4041.867894184872,2024-08-20,MSFT,mle_egarch_student_t,756
GARCH,normal,1.1256866199415217e-06,0.02319545387697551,0.9722464378978012,,,0.0001689130004576525,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9954418917747767,2019.6892905620703,-4033.3785811241405,-4019.494456995602,2024-09-19,MSFT,mle_garch_normal,756
GARCH,student_t,1.2956637865904587e-06,0.02745407994647793,0.9684231469769427,,8.036304089131685,0.00017378374134528084,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9958772269234206,2026.5757280608825,-4045.151456121765,-4026.6392906170468,2024-09-19,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.03771495756673433,-0.02749336292899237,0.9956357396874814,-0.06366571651818063,,0.0001987535730764914,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9956357396874814,2036.1252389997253,-4064.2504779994506,-4045.7383124947323,2024-09-19,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.018302820145899606,-0.0333411879608623,0.998,-0.03700861641846154,9.010728398069611,0.00017018415636757536,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2042.0576527959,-4074.1153055918,-4050.9750987109023,2024-09-19,MSFT,mle_egarch_student_t,756
GARCH,normal,3.968201322355311e-06,0.08279990692803275,0.9107997893363488,,,0.00011373729581100807,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9935996962643815,2021.2177610793992,-4036.4355221587984,-4022.55139803026,2024-10-18,MSFT,mle_garch_normal,756
GARCH,student_t,5.160162885615206e-06,0.0824087410930843,0.9064964868389842,,8.014705895149886,0.0001192157412828425,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9889052279320685,2032.3356231114624,-4056.6712462229248,-4038.1590807182065,2024-10-18,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.021495718142956064,-0.022999602936157913,0.9975493849712714,-0.05970173451592682,,0.00024066036063968437,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9975493849712714,2043.699835065999,-4079.399670131998,-4060.8875046272797,2024-10-18,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.1824704667084356,0.04385015817476329,0.9776534371850277,-0.09136042843387766,8.48868928163631,0.0002311344174832979,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9776534371850277,2040.431967899556,-4070.863935799112,-4047.7237289182144,2024-10-18,MSFT,mle_egarch_student_t,756
GARCH,normal,1.5853675922622152e-06,0.017954423267575913,0.9755427610935391,,,0.00020904617599023216,False,ABNORMAL: ,True,True,0.993497184361115,2019.2238885022014,-4032.4477770044027,-4018.563652875864,2024-11-18,MSFT,mle_garch_normal,756
GARCH,student_t,5.9708709654785155e-06,0.08223475937696936,0.9045826939514563,,8.017439851842896,0.0002969877283083994,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9868174533284256,2026.140884644393,-4044.281769288786,-4025.769603784068,2024-11-18,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.1620812896851573,0.01534164498821956,0.9801422563633783,-0.08904422316204745,,0.0003122586743551324,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9801422563633783,2020.1137078465326,-4032.2274156930653,-4013.715250188347,2024-11-18,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.12748123425991173,0.014910627049922848,0.9844045982457867,-0.08322894997337088,8.647308136573487,0.0003026442103601157,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9844045982457867,2033.3589017100605,-4056.717803420121,-4033.5775965392236,2024-11-18,MSFT,mle_egarch_student_t,756
GARCH,normal,8.464135156585667e-06,0.08148024671828073,0.8962829993854708,,,0.000159554383171352,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9777632461037515,2016.7598985522322,-4027.5197971044645,-4013.635672975926,2024-12-18,MSFT,mle_garch_normal,756
GARCH,student_t,5.382341388343668e-06,0.0822350183275286,0.9045855216222423,,8.020199343076682,0.00014600194816588631,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9868205399497708,2034.3001918036416,-4060.600383607283,-4042.088218102565,2024-12-18,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.025853503939134055,-0.019519633051169997,0.9970465690110993,-0.0590034509094896,,0.00018340810764473723,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9970465690110993,2044.2108177091336,-4080.421635418267,-4061.909469913549,2024-12-18,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.03764191709978056,0.03193312328179973,0.9954330758828572,-0.060638881585078686,9.032668228244942,0.0001372484216996524,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9954330758828572,2047.2658019590494,-4084.531603918099,-4061.3913970372014,2024-12-18,MSFT,mle_egarch_student_t,756
GARCH,normal,8.78786865632257e-06,0.08135624120075644,0.8949189317139439,,,0.00018552262709427652,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9762751729147003,2022.9891481460588,-4039.9782962921176,-4026.094172163579,2025-01-22,MSFT,mle_garch_normal,756
GARCH,student_t,5.6647972647413704e-06,0.08211713557395488,0.9032887981221551,,8.019734380894675,0.00017136296977519273,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.98540593369611,2040.9022607350075,-4073.804521470015,-4055.292355965297,2025-01-22,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.017755127542702275,1.6741233168422583e-05,0.997966265883006,-0.04853185715168196,,0.00020085497906869695,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.997966265883006,2045.8769198569394,-4083.7538397138787,-4065.2416742091605,2025-01-22,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.02038389517978082,0.009992434727954896,0.9976201876056184,-0.052568770159625015,8.910279316423821,0.00019419536288172405,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9976201876056184,2054.4195610503502,-4098.8391221007005,-4075.698915219803,2025-01-22,MSFT,mle_egarch_student_t,756
GARCH,normal,1.0969797500105502e-05,0.08067359117657003,0.8874097056252415,,,0.00022151499678111353,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9680832968018115,2021.05542213621,-4036.11084427242,-4022.2267201438813,2025-02-21,MSFT,mle_garch_normal,756
GARCH,student_t,7.945790211240903e-06,0.08125793729173476,0.8938375902756879,,8.017540779926492,0.0002129157328825318,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9750955275674227,2042.472105178545,-4076.94421035709,-4058.4320448523717,2025-02-21,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.021888534941887434,-0.0017127740613131963,0.9974420323034752,-0.05324165633975216,,0.0002638146821249943,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9974420323034752,2041.742398605626,-4075.484797211252,-4056.972631706534,2025-02-21,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.017261859662172814,0.010340892988654374,0.998,-0.039970288685877514,8.880402991528937,0.00020483983897918404,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2056.310132815083,-4102.620265630166,-4079.480058749268,2025-02-21,MSFT,mle_egarch_student_t,756
GARCH,normal,1.204425714201439e-06,0.017899906772629225,0.9771259296295806,,,0.00023206889081142467,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9950258364022098,2040.680579834887,-4075.361159669774,-4061.4770355412356,2025-03-24,MSFT,mle_garch_normal,756
GARCH,student_t,9.206848097217703e-06,0.08083725200242513,0.889209929606552,,8.01091372716665,0.00023569206126971664,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9700471816089771,2052.6459033241317,-4097.291806648263,-4078.779641143545,2025-03-24,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.16822024470958338,0.05753515886354208,0.9793378111396568,-0.01694573505635843,,0.00025531278438500416,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9793378111396568,2041.0311157517021,-4074.0622315034043,-4055.550065998686,2025-03-24,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.21378371264321505,0.08248410746888915,0.9739517138426782,-0.010902999829894395,8.451393939124829,0.00024160536921272822,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9739517138426782,2059.1692296042065,-4108.338459208413,-4085.1982523275155,2025-03-24,MSFT,mle_egarch_student_t,756
GARCH,normal,1.1976583238033151e-05,0.08060455506525965,0.8866502487542307,,,0.0006860156311043737,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9672548038194904,2014.2934492729548,-4022.5868985459097,-4008.702774417371,2025-04-23,MSFT,mle_garch_normal,756
GARCH,student_t,1.0533987555711737e-05,0.08038340322248366,0.8842176814687353,,8.007251117416027,0.0006585686812666159,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.964601084691219,2043.8397577109017,-4079.6795154218034,-4061.167349917085,2025-04-23,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.026080649123168216,0.0013734827207069022,0.9968374102179662,-0.06740561047860821,,0.0004857844122920731,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9968374102179662,2036.8787295183847,-4065.7574590367694,-4047.245293532051,2025-04-23,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.017603468670476907,0.006162417554072487,0.9978770910295254,-0.061455452895178626,8.71120385428728,0.0004268543383499576,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9978770910295254,2055.4437533286477,-4100.8875066572955,-4077.747299776398,2025-04-23,MSFT,mle_egarch_student_t,756
GARCH,normal,1.7844660647956836e-06,0.02093514828047519,0.9732335414205827,,,0.00042185892616644096,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9941686897010579,2027.037382964765,-4048.07476592953,-4034.190641800991,2025-05-22,MSFT,mle_garch_normal,756
GARCH,student_t,3.884170555393134e-06,0.008910723041587685,0.9736876276099703,,8.24337669927403,0.00030099241394920947,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.982598350651558,2057.1937716668845,-4106.387543333769,-4087.8753778290506,2025-05-22,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.017754102040805846,-0.0025187805659200413,0.998,-0.06293726711476746,,0.00025672553187845796,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2047.427853072702,-4086.855706145404,-4068.3435406406857,2025-05-22,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.08574277215966,0.021085057857163903,0.989749012098405,-0.02195543373584292,8.478948111083739,0.0002271118743370925,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.989749012098405,2064.1209967492687,-4118.241993498537,-4095.10178661764,2025-05-22,MSFT,mle_egarch_student_t,756
GARCH,normal,1.4022892978481277e-05,0.07961678922969008,0.8757846904877472,,,0.0001748873402752237,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9554014797174373,2035.888804738712,-4065.777609477424,-4051.8934853488854,2025-06-24,MSFT,mle_garch_normal,756
GARCH,student_t,1.9449426895611454e-05,0.07660667134420664,0.8426731008948727,,7.91464396293737,0.00016981407982276467,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9192797722390793,2071.9804513333993,-4135.960902666799,-4117.448737162081,2025-06-24,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.017739877810060933,0.0100279916475777,0.998,-0.06201941627959993,,0.00017137141520929622,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2060.892298884618,-4113.784597769236,-4095.2724322645176,2025-06-24,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.0733015721369804,0.08533417908064596,0.991097231966619,-0.06281485643096889,8.610481902834525,0.00011203687067939217,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.991097231966619,2083.2214342309735,-4156.442868461947,-4133.3026615810495,2025-06-24,MSFT,mle_egarch_student_t,756
GARCH,normal,1.1549534630561841e-05,0.08016275760856496,0.8817903882624729,,,0.00013002344789234105,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9619531458710379,2051.9229372265304,-4097.845874453061,-4083.961750324522,2025-07-24,MSFT,mle_garch_normal,756
GARCH,student_t,1.4306501594392752e-05,0.078108671946265,0.8591954599099868,,7.94869699523566,0.000126229145777618,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9373041318562518,2089.6965284907005,-4171.393056981401,-4152.880891476683,2025-07-24,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.18802683187933528,0.030832803522256192,0.9774615401982566,-0.08410453866648641,,0.00012923609692706112,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9774615401982566,2069.4860296499114,-4130.972059299823,-4112.459893795105,2025-07-24,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.017114385348539006,0.02674066774056807,0.998,-0.052626384056762246,5.188628752765454,0.00012326041531286158,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2108.2483681473673,-4206.496736294735,-4183.356529413837,2025-07-24,MSFT,mle_egarch_student_t,756
GARCH,normal,1.2861588661799238e-05,0.07971524571538977,0.8768676951189142,,,0.00017738598614484144,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.956582940834304,2062.4273956284264,-4118.854791256853,-4104.970667128314,2025-08-22,MSFT,mle_garch_normal,756
GARCH,student_t,1.4299309941242384e-05,0.07804886740762997,0.8585373549090158,,7.947252463881725,0.00016010706058072673,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9365862223166458,2099.994523741805,-4191.98904748361,-4173.476881978892,2025-08-22,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.018958336268472507,-0.04181942791526225,0.998,-0.059506032028854204,,0.00016567561347215537,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2097.950114223813,-4187.900228447626,-4169.388062942909,2025-08-22,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.17391832427018525,0.03937701273186832,0.9793303707715049,-0.07635091518451396,8.489788823929514,0.00017446931090081373,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9793303707715049,2109.8346276712423,-4209.669255342485,-4186.529048461587,2025-08-22,MSFT,mle_egarch_student_t,756
GARCH,normal,1.2659696951710377e-05,0.07958007561394508,0.8753807895589257,,,0.00017340852139721634,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9549608651728708,2077.666674660727,-4149.333349321454,-4135.449225192915,2025-09-23,MSFT,mle_garch_normal,756
GARCH,student_t,1.4241272706587307e-05,0.07784018580160029,0.8562418198823439,,7.942950046745678,0.00016074714841918806,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9340820056839443,2115.0160206122846,-4222.032041224569,-4203.519875719851,2025-09-23,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.19696151771385426,0.09915288167523326,0.9756159821087105,-0.08506884948804015,,0.00016691441522343408,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9756159821087105,2088.9139144226738,-4169.8278288453475,-4151.31566334063,2025-09-23,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.016526535087507874,0.03428018170790467,0.998,-0.048374563317710735,5.053202809811984,0.00013576253973067315,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2128.988316879983,-4247.976633759966,-4224.836426879068,2025-09-23,MSFT,mle_egarch_student_t,756
GARCH,normal,1.2451817289752885e-05,0.07936836930436897,0.8730520066935508,,,0.00013654304580340998,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9524203759979197,2091.066941129009,-4176.133882258018,-4162.249758129479,2025-10-22,MSFT,mle_garch_normal,756
GARCH,student_t,1.4366869201483156e-05,0.07734759455011561,0.850823303606321,,7.923112669062751,0.000125550776338087,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9281708981564366,2132.07384676303,-4256.14769352606,-4237.635528021342,2025-10-22,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.026567134979290398,0.04468456552596786,0.9967313219374384,-0.036877261838680085,,0.00012082525059090124,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9967313219374384,2102.259747662436,-4196.519495324872,-4178.007329820154,2025-10-22,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.06978976102594567,0.06812536102066168,0.9917971648478947,-0.031171138364672505,7.775984904820673,0.0001046664206597293,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9917971648478947,2141.9184016201757,-4273.836803240351,-4250.696596359454,2025-10-22,MSFT,mle_egarch_student_t,756
GARCH,normal,1.978604697329753e-05,0.07637740050637042,0.8401548461948994,,,0.00023295193395613908,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9165322467012699,2117.691879837266,-4229.383759674532,-4215.4996355459925,2025-11-20,MSFT,mle_garch_normal,756
GARCH,student_t,2.313788461418995e-05,0.07352624450907501,0.8087883191815682,,7.834490489039558,0.00021286766890775885,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8823145636906432,2156.3506599638795,-4304.701319927759,-4286.189154423041,2025-11-20,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.016523171071085602,0.024147084283910936,0.998,-0.05218121167984468,,0.00021596767729804297,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,2132.9821218714496,-4257.964243742899,-4239.4520782381815,2025-11-20,MSFT,mle_egarch_normal,756
EGARCH,student_t,-0.1725478017301504,0.0748113406329409,0.978972478416494,-0.040727998790980845,4.607485077604605,0.00024960276698802146,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.978972478416494,2167.276046022948,-4324.552092045896,-4301.411885164998,2025-11-20,MSFT,mle_egarch_student_t,756
GARCH,normal,1.8402349184158016e-05,0.07661196888152834,0.8427313118671229,,,0.00018192117535677414,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9193432807486512,2126.632730325284,-4247.265460650568,-4233.3813365220285,2025-12-22,MSFT,mle_garch_normal,756
GARCH,student_t,2.348080566466249e-05,0.07315747519804149,0.8047320643766772,,7.8515948152139226,0.0001663401461387037,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8778895395747187,2161.427169841208,-4314.854339682416,-4296.342174177698,2025-12-22,MSFT,mle_garch_student_t,756
EGARCH,normal,-0.02336603318573701,0.03154010557796317,0.9971264383715766,-0.06807887235313051,,0.0002397063530115076,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9971264383715766,2139.9647116937094,-4271.929423387419,-4253.417257882701,2025-12-22,MSFT,mle_egarch_normal,756
